SJM,industry,"Canned Fruits, Vegetables, Preserves, Jams, and Jellies"
SJM,revenue,2148000000.0
SJM,name,The J.M. Smucker Co.
SJM,headquarters,Orrville_Ohio
Stanley Stern,director,None
William E Redmond Jr,director,GETI
O Gene Gabbard,director,KNOL
Richard J Swift,director,FWLT
Richard J Swift,director,IR
Richard J Swift,director,CVS
Barbara Grimm-marshall,director,TRC
J Allen Kosowsky,director,None
G Gary Yetman,director,CCIX
Thomas F Chapman,director,SO
Christopher A Kuebler,director,WAT
Stanley Maron,director,LF
Jerry R Satrum,director,GGC
Jerry R Satrum,director,CYT
John Pound,director,ORNG
John Pound,director,GYMB
John Pound,director,REDE
Vincent C Byrd,director,MYE
contrib1411,contributor,BNI
contrib1411,amount,2500.0
contrib1411,recipient,Brian Baird
James A C Kennedy,director,TROW
Stephen A Odland,director,ODP
BHIP,industry,Miscellaneous Nondurable Goods Merchant Wholesalers
BHIP,revenue,133400000.0
BHIP,name,Natural Health Trends Corporation
BHIP,headquarters,Dallas_Texas
D Scott Mercer,director,CNXT
Randy L White,director,PGTI
MEE,industry,Bituminous Coal and Lignite Surface Mining
MEE,revenue,2219900000.0
MEE,name,Massey Energy
MEE,headquarters,Richmond_Virginia
Orlando Bravo,director,JDAS
Kay Wagoner,director,ICGN
Cyril Ing,director,STKL
Charles James Fitzgerald Jr,director,GCA
Garry Mcguire,director,ANAD
MED,industry,"Food Preparations, NEC"
MED,industry,Prepared Fresh or Frozen Fish and Seafoods
MED,industry,Canned and Cured Fish and Seafood
MED,industry,"Potato Chips, Corn Chips, and Similar Snacks"
MED,industry,Ice Manufacturing
MED,industry,Roasted Coffee
MED,industry,"Macaroni, Spaghetti, Vermicelli, and Noodles"
MED,revenue,74100000.0
MED,name,"Medifast, Inc."
MED,headquarters,Owings_Mills_Maryland
contrib1168,contributor,TGT
contrib1168,amount,5000.0
contrib1168,recipient,Roy Blunt
Gary P Carpenter,director,ALLI
William Kurtz,director,PMCS
Kensuke Itoh,director,AVX
Don Logan,director,TWC
Brett A. Moyer,director,NMGC
Stephen Malcolm Gillis,director,EDS
Stephen Malcolm Gillis,director,INGN
Stephen Malcolm Gillis,director,SCI
Stephen Malcolm Gillis,director,ACM
James Bartlett,director,DYN
contrib1052,contributor,RTN
contrib1052,amount,3500.0
contrib1052,recipient,Rush D. Holt Jr.
Carl A Nelson Jr,director,DHOM
IMNY,industry,Prepackaged Software
IMNY,revenue,29600000.0
IMNY,name,I-many Inc.
IMNY,headquarters,Portland_Maine
James L Brill,director,ONVI
Brian E Beasley,director,BBGI
Gerald L Detter,director,QLTY
John C Waddell,director,ARW
Susan Crown,director,ITW
Steven Neil Isaacs,director,MZ
David E Schwab II,director,TRY
Hugh H Williamson III,director,EMAG
Kim B Clark,director,JBLU
Kim B Clark,director,BDK
James A Byrnes,director,EPIQ
SPEX,industry,Engineering and management services
SPEX,revenue,24800000.0
SPEX,name,Spherix Incorporated
SPEX,headquarters,Beltsville_Maryland
Francesco Bellini,director,TAP
LNDC,industry,Plastics Material and Resin Manufacturing
LNDC,revenue,210500000.0
LNDC,name,Landec Corporation
LNDC,headquarters,Menlo_Park_California
DEIX,industry,Household Audio and Video Equipment
DEIX,revenue,437800000.0
DEIX,name,"Directed Electronics, Inc."
DEIX,headquarters,Vista_California
Jon Nix,director,NCOC
Scott L Webster,director,ORB
John G Meyer Jr,director,None
EQT,industry,Petroleum
EQT,industry,Natural Gas Transmission and Distribution
EQT,revenue,1267900000.0
EQT,name,Equitable Resources
EQT,headquarters,Pittsburgh_Pennsylvania
James A Heisch,director,TMWD
John H Tyson,director,TSN
Robert J Levenson,director,None
Norman R Walker,director,BLG
A Brooke Seawell,director,NVDA
A Brooke Seawell,director,INFA
Shea W James O,director,CGPI
Frederick B Henry,director,MDP
Jose Cortes,director,MXWL
Galal Doss,director,None
SY,industry,Prepackaged Software
SY,industry,Computer software
SY,revenue,876200000.0
SY,name,Sybase
SY,headquarters,Dublin_California
Richard A Zona,director,PII
Sheldon Lee Glashow,director,None
contrib1306,contributor,WMT
contrib1306,amount,2000.0
contrib1306,recipient,Cliff Stearns
Irwin Chafetz,director,LVS
Glen A Barton,director,NEM
Glen A Barton,director,VMI
contrib1301,contributor,VZ
contrib1301,amount,6000.0
contrib1301,recipient,Baron Hill
Michael T Tokarz,director,IEX
Michael T Tokarz,director,WLT
Luis P Nieto Jr,director,R
Stuart A Rose,director,RSC
MEI,industry,Electronic Connector Manufacturing
MEI,revenue,448400000.0
MEI,name,"Methode Electronics, Inc."
MEI,headquarters,Chicago_Illinois
Frank E Bauchiero,director,AIMC
Andrew B Cogan,director,KNL
James F Mccall,director,BHI
Steven Gillis,director,TRBN
Eric Crown,director,NSIT
Paul Sallaberry,director,QSFT
John C Cushman III,director,ELY
Theodore L Mullett,director,None
Kennett F Burnes,director,CBT
Paul B Toms Jr,director,HOFT
Robert B Hodes,director,MLI
Patrick B Carney,director,FALC
Andrew J Greensheilds,director,ATRM
Richard H Friedman,director,BIOS
Hans Kirk,director,SHS
Peter E Gilbert,director,BELFA
Randall B Hale,director,None
Mark D Millett,director,STLD
contrib1548,contributor,GE
contrib1548,amount,14000.0
contrib1548,recipient,Ted Stevens
Lauren J Brisky,director,ANF
Nancy J Karch,director,MA
Nancy J Karch,director,EXBD
Nancy J Karch,director,LIZ
Donald J Lothrop,director,MATR
Donald J Lothrop,director,TZIX
contrib1549,contributor,GE
contrib1549,amount,23600.0
contrib1549,recipient,Dianne Feinstein
L Edward Martin III,director,None
Cary D Mcmillan,director,HEW
Cary D Mcmillan,director,AEO
Cary D Mcmillan,director,MCD
Douglas M Dunn,director,USAP
Paul Donovan,director,CLC
contrib1547,contributor,GE
contrib1547,amount,5000.0
contrib1547,recipient,G. K. Butterfield
Steven S Fishman,director,BIG
Harry R. Jacobson,director,KCI
Harry R. Jacobson,director,MRK
Paul M Kraus,director,ANDE
Bernard Kozel,director,PTIX
Henry W. McGee,director,ABC
John Pirotte,director,TBUS
NVLS,industry,Semiconductor
NVLS,industry,"Special  Industry Machinery, NEC"
NVLS,revenue,1658500000.0
NVLS,name,Novellus Systems
NVLS,headquarters,San_Jose_California
Geert R Kersten,director,None
Henry Samueli,director,BRCM
Anne M. Mulcahy,director,C
Anne M. Mulcahy,director,XRX
Anne M. Mulcahy,director,TGT
Frank Haydu,director,None
Frank Haydu,director,CRXX
Theodore D Sands,director,ACI
contrib1542,contributor,GE
contrib1542,amount,19550.0
contrib1542,recipient,Barbara Boxer
Richard A Meserve,director,PCG
Gary C Butler,director,CIT
James L K Wang,director,EXPD
Patricia L. Higgins,director,DAL
Patricia L. Higgins,director,INAP
Patricia L. Higgins,director,TRV
Arthur L. Kelly,director,None
Arthur L. Kelly,director,DE
Carlos A Migoya,director,AN
J Patrick Gallagher Jr,director,AJG
Eleanor Baum,director,AYE
Eleanor Baum,director,AVT
Stefan K Widensohler,director,STJ
Luis A Jimenez,director,GXP
contrib1237,contributor,UTX
contrib1237,amount,6500.0
contrib1237,recipient,John Larson
Jerome P. Kenney,director,MER
Judson C Green,director,HOG
Judson C Green,director,DWA
Judson C Green,director,NVT
VGR,industry,Cigarette Manufacturing
VGR,revenue,506300000.0
VGR,name,Vector Group Ltd.
VGR,headquarters,Miami_Florida
James T Rothe,director,RRGB
Curtis R Welling,director,CCE
Barbara Eisenberg,director,MFB
John Gargana Jr,director,QMED
Mark Leslie,director,NTAP
David F Dietz,director,CIR
LGBT,industry,Media
LGBT,industry,"Business Services, NEC"
LGBT,revenue,68600000.0
LGBT,name,PlanetOut Inc.
LGBT,headquarters,San_Francisco_California
John W Burkhart,director,BTH
Judith A. Sprieser,director,USG
Judith A. Sprieser,director,ALL
Judith A. Sprieser,director,KSS
Judith A. Sprieser,director,ICE
MKTX,industry,"Investment Banking"
MKTX,revenue,78700000.0
MKTX,name,"MarketAxess Holdings, Inc."
MKTX,headquarters,New_York_New_York
Frank Raiter,director,CLAY
Paul F Lefort,director,TZIX
Patricia C Barron,director,KWR
Patricia C Barron,director,ULBI
Patricia C Barron,director,TFX
Thos E Capps,director,SGR
Thos E Capps,director,D
Thos E Capps,director,AGP
Albert P Malvino,director,REFR
Joel A. Smith III,director,AVNX
Larry E Romrell,director,LBTYA
Ronald Buschur,director,PWAV
AMOT,industry,Instruments for Measuring and Testing of Electricity and Electrical Signals
AMOT,revenue,82800000.0
AMOT,name,"Allied Motion Technologies, Inc."
AMOT,headquarters,Englewood_Colorado
David L Goldsmith,director,AHG
David L Goldsmith,director,ENDO
EFJI,industry,Radio and Television Broadcasting and Communications Equipment
EFJI,revenue,96700000.0
EFJI,name,EFJ Inc
EFJI,headquarters,Irving_Texas
Leroy D Nosbaum,director,ITRI
Steven R Loranger,director,FDX
Steven R Loranger,director,ITT
La Parra Zavala Alberto De,director,PCU
Victor Arias Jr,director,AFCE
Neil R Thornton,director,NWPX
RLH,industry,Hotels and Motels
RLH,revenue,170400000.0
RLH,name,WestCoast Hospitality Corporation
RLH,headquarters,Spokane_Washington
James R Kackley,director,PAS
James R Kackley,director,MLHR
Sathiyamurthy Chandramohan,director,ARP
contrib549,contributor,FDX
contrib549,amount,5000.0
contrib549,recipient,Tom Petri
Gerald E Wedren,director,AEO
FSS,industry,Motor Vehicles and Passenger Car Bodies
FSS,revenue,1211600000.0
FSS,name,Federal Signal Corporation
FSS,headquarters,Oak_Brook_Illinois
FST,industry,Crude Petroleum and Natural Gas Extraction
FST,revenue,820000000.0
FST,name,Forest Oil Corporation
FST,headquarters,Denver_Colorado
Benjamin Duster,director,RCNI
contrib547,contributor,FDX
contrib547,amount,52100.0
contrib547,recipient,John McCain
Ronald J Naples,director,KWR
Ronald J Naples,director,GLT
Jeffrey Henley,director,ORCL
Paul G Stern,director,DOW
Paul G Stern,director,WHR
Stephen A Mcconnell,director,MINI
Vincent A Calarco,director,ED
Vincent A Calarco,director,NEM
Christopher G Chavez,director,EYE
Heidi Kunz,director,A
Paul W Murrill,director,TDW
John C. Compton,director,PBG
Walter J Lack,director,SUPG
Paul R Ryan,director,ACTG
contrib543,contributor,XOM
contrib543,amount,1000.0
contrib543,recipient,Jim Sensenbrenner
Thomas G. Cody,director,LCAV
Thomas G. Cody,director,CTS
Lawrence L Levitt,director,RDNT
Margaret Liu,director,SGMO
G Thomas Hargrove,director,ABD
AMWD,industry,"Veneer, Plywood, and Engineered Wood Product Manufacturing"
AMWD,industry,Manufacturing
AMWD,revenue,760900000.0
AMWD,name,American Woodmark
AMWD,headquarters,Winchester_Virginia
contrib541,contributor,XOM
contrib541,amount,27520.0
contrib541,recipient,Kay Bailey Hutchison
Stephen G Waldis,director,SNCR
Anil Gupta,director,NMGC
JOE,industry,Land Subdivision
JOE,revenue,748200000.0
JOE,name,St. Joe Company (The)
JOE,headquarters,Jacksonville_Florida
Ladell W Peter,director,ALO
contrib694,contributor,HD
contrib694,amount,5000.0
contrib694,recipient,Roy Blunt
David H Treitel,director,None
J Robert Kerrey,director,JNY
J Robert Kerrey,director,THC
Dale Pond,director,FDO
Dale Pond,director,BSET
Guillermo Bron,director,UPFC
Dennis Chookaszian,director,CME
Dennis Chookaszian,director,LOOP
Dennis Chookaszian,director,CECO
Dennis Chookaszian,director,INSW
Robbins David,director,BYI
Robert A. Ingram,director,AGN
Robert A. Ingram,director,VRX
Robert A. Ingram,director,OSIP
Robert A. Ingram,director,LOW
Robert A. Ingram,director,EW
Robert A. Ingram,director,NT
Robert A. Ingram,director,GSK
Richard W Cardin,director,ATO
Richard W Cardin,director,USLM
Daniel Heneghan,director,NTLS
Daniel Heneghan,director,PXLW
William D Walsh,director,URS
G Gilmer Minor III,director,OMI
William S Stavropoulos,director,NCR
William S Stavropoulos,director,TYC
Richard A. Simonson,director,ERTS
Francis P Lemery,director,QCCO
Jean-paul Vettier,director,DRC
Jean-paul Vettier,director,OSG
Jeffrey R Freedman,director,ALY
Rolf A Classon,director,ENZN
Rolf A Classon,director,MIL
Rolf A Classon,director,AUXL
Rolf A Classon,director,ISTA
Rolf A Classon,director,HB
Rolf A Classon,director,PDGI
CPLA,industry,"Business Services, NEC"
CPLA,name,Capella Education Company
CPLA,revenue,179900000.0
Ralph A Schmidt,director,WNR
Joyce F. Brown,director,RL
Joyce F. Brown,director,USU
John A Fry,director,CYH
Stuart Heydt,director,PPL
Robert B Toth,director,PPO
Ted L Hoffman,director,SMSI
G Douglas Lindgren,director,HDIX
Richard W Edelman,director,MMSI
Harry F Sr Connick,director,None
Michael B Goldberg,director,BPL
INMD,industry,Offices and Clinics of Doctors of Medicine
INMD,revenue,126400000.0
INMD,name,"IntegraMed America, Inc."
INMD,headquarters,Purchase_New_York
Joe Havens,director,DEP
Alan Lewis,director,BMRN
John William Sr Poduska,director,APC
John William Sr Poduska,director,NOVL
John William Sr Poduska,director,SFE
Pierre Legault,director,CYCC
Joseph J Whalen,director,GFF
Thomas E Hyland,director,BWP
Paul J Diaz,director,KND
Claudio X. Gonzalez,director,K
Claudio X. Gonzalez,director,GE
Claudio X. Gonzalez,director,KMB
Claudio X. Gonzalez,director,HD
David B Mullen,director,EGLT
Fredric G Reynolds,director,KFT
John Harris,director,PGI
RECN,industry,"Business Services, NEC"
RECN,revenue,735900000.0
RECN,name,"Resources Connection, Inc."
RECN,headquarters,Costa_Mesa_California
Richard S Schneider,director,LNDC
Robert P. Badavas,director,AIRV
Robert H Rock,director,KWR
Robert H Rock,director,ACV
David L Kyle,director,OKS
INSM,industry,Pharmaceutical Preparations
INSM,revenue,1000000.0
INSM,name,"Insmed, Inc."
INSM,headquarters,Richmond_Virginia
A Alexander Taylor II,director,CNST
INSP,industry,Computer Processing and Data Preparation and Processing Services
INSP,revenue,371700000.0
INSP,name,InfoSpace
INSP,headquarters,Bellevue_Washington
contrib1637,contributor,UPS
contrib1637,amount,10000.0
contrib1637,recipient,Chet Edwards
Kenneth F Kames,director,DRCO
Richard Y Bradley,director,TSS
Richard L Leza,director,EXAR
Henri P Richard,director,UTEK
CHIP,industry,Other Communications Equipment Manufacturing
CHIP,revenue,27300000.0
CHIP,name,VeriChip Corporation
CHIP,headquarters,Delray_Beach_Florida
DIS,industry,Media
DIS,industry,Motion Picture and Video Production
DIS,industry,Entertainment
DIS,revenue,35510000000.0
DIS,name,The Walt Disney Company
DIS,headquarters,Burbank_California
Richard J Bressler,director,IT
Timothy P Boyle,director,NWN
Robert L Harris II,director,TRLG
Robert H Chapman III,director,AEA
XOMA,industry,Pharmaceutical Preparations
XOMA,industry,Biopharmaceutical
XOMA,revenue,29500000.0
XOMA,name,Xoma Corporation
XOMA,headquarters,Berkeley_California
SFY,industry,Crude Petroleum and Natural Gas Extraction
SFY,revenue,615400000.0
SFY,name,Swift Energy Company
SFY,headquarters,Houston_Texas
James McDivitt,director,IOTN
Andrea Geisser,director,IRBT
Martin J Emerson,director,WMGI
Martin J Emerson,director,AMMD
Louis J Lavigne Jr,director,AGN
E R Brooks,director,AEP
Darwin C Dornbush,director,LEV
SHFL,industry,All Other Miscellaneous Manufacturing
SHFL,revenue,163500000.0
SHFL,name,"Shuffle Master, Inc."
SHFL,headquarters,Las_Vegas_Nevada
J Oliver Maggard,director,BWLD
Michael T Monahan,director,CMS
Earl B Cornette,director,None
Patrick J Flynn,director,CMG
contrib231,contributor,T
contrib231,amount,5000.0
contrib231,recipient,Connie Mack
contrib232,contributor,T
contrib232,amount,14500.0
contrib232,recipient,Jefferson Sessions
contrib233,contributor,T
contrib233,amount,21000.0
contrib233,recipient,Mark Pryor
contrib234,contributor,T
contrib234,amount,2000.0
contrib234,recipient,Vern Ehlers
contrib235,contributor,T
contrib235,amount,5000.0
contrib235,recipient,Sue Wilkins Myrick
contrib236,contributor,T
contrib236,amount,24500.0
contrib236,recipient,Lindsey Graham
contrib237,contributor,T
contrib237,amount,5000.0
contrib237,recipient,John Sullivan
contrib238,contributor,T
contrib238,amount,5000.0
contrib238,recipient,Leonard Boswell
contrib239,contributor,T
contrib239,amount,2500.0
contrib239,recipient,Lincoln Diaz-Balart
Dana Evan,director,OMTR
Steven M Berzin,director,DSUP
Nicolas Seydoux,director,SLB
James Fitzgibbons,director,BBG
Donald Press,director,COO
QADI,industry,Prepackaged Software
QADI,industry,Computer
QADI,industry,Computer software
QADI,revenue,235600000.0
QADI,name,QAD
QADI,headquarters,Summerland_California
QADI,headquarters,Carpinteria_California
QADI,headquarters,Santa_Barbara_California
John A Moran,director,WYNN
UTX,industry,Aircraft Engines and Engine Parts
UTX,revenue,47829000000.0
UTX,name,United Technologies Corporation
UTX,headquarters,Hartford_Connecticut
Jonathan L Firestone,director,SGA
David S Buzby,director,VCLK
Robert Corey,director,EXTR
Robert Corey,director,VRAZ
Raymond F Bentele,director,LEG
WINA,industry,Miscellaneous retail
WINA,revenue,27400000.0
WINA,name,Winmark Corporation
WINA,headquarters,Golden_Valley_Minnesota
PWR,industry,Electrical Contractors and Other Wiring Installation Contractors
PWR,revenue,2131000000.0
PWR,name,Quanta Services
PWR,headquarters,Houston_Texas
Mario Ciampi,director,RUS
Cathleen Black,director,GCI
Cathleen Black,director,KO
Cathleen Black,director,IBM
John R Wallace,director,None
Ilesanmi Adesida,director,FLR
Mark Stevens,director,NVDA
Mark Stevens,director,QUIK
Mark Stevens,director,PXLW
